Wall time,Step,Value
1761869123.4728265,945,634.0
1761869154.0398178,946,636.0
1761869184.2569702,947,664.0
1761869215.1615684,948,648.0
1761869246.1824758,949,637.0
1761869276.7891283,950,661.0
1761869307.5215502,951,649.0
1761869338.836432,952,629.0
1761869369.7492101,953,638.0
1761869400.6009436,954,615.0
1761869431.1939504,955,629.0
1761869462.012327,956,664.0
1761869492.4467814,957,656.0
1761869523.3082788,958,615.0
1761869553.6208384,959,635.0
1761869584.6602921,960,652.0
1761869615.1693294,961,650.0
1761869645.6363146,962,652.0
1761869676.1979666,963,617.0
1761869706.66779,964,646.0
1761869737.500969,965,644.0
1761869768.205283,966,635.0
1761869799.006152,967,649.0
1761869829.9035048,968,646.0
1761869860.6193004,969,643.0
1761869891.4572232,970,634.0
1761869922.0807414,971,648.0
1761869952.7518516,972,656.0
1761869983.13248,973,647.0
1761870013.7892158,974,663.0
1761870044.4721398,975,640.0
1761870074.89,976,644.0
1761870105.8710809,977,642.0
1761870138.924345,978,660.0
1761870171.0668604,979,651.0
1761870201.5197814,980,647.0
1761870232.0292132,981,652.0
1761870262.3873506,982,647.0
1761870292.929212,983,640.0
1761870323.305831,984,662.0
1761870354.6887968,985,626.0
1761870385.039535,986,664.0
1761870415.7901464,987,639.0
1761870446.9574294,988,616.0
1761870478.0130785,989,626.0
1761870509.1684098,990,629.0
1761870539.3678017,991,635.0
1761870570.0355322,992,652.0
1761870600.637128,993,639.0
1761870631.3009925,994,625.0
1761870662.3608322,995,625.0
1761870693.089261,996,641.0
1761870723.6404293,997,626.0
1761870754.5772974,998,654.0
1761870785.4494689,999,644.0
