Wall time,Step,Value
1761838734.0594618,76,4.170703411102295
1761838763.9620063,77,6.969013214111328
1761838794.3572845,78,5.234671592712402
1761838824.2713892,79,4.494917869567871
1761838854.293328,80,6.031021595001221
1761838884.2974231,81,5.262887001037598
1761838914.3413987,82,2.946244478225708
1761838944.0946267,83,2.22819447517395
1761838974.0526001,84,1.4784218072891235
1761839003.990155,85,7.963700294494629
1761839033.7443318,86,5.366364479064941
1761839064.0880764,87,5.9134345054626465
1761839093.7902799,88,-1.7815433740615845
1761839123.6640382,89,5.57863712310791
1761839153.4630446,90,2.241746425628662
1761839183.225733,91,3.2108185291290283
1761839212.9972563,92,-2.4656319618225098
1761839242.9432828,93,-5.306699275970459
1761839273.0402732,94,4.6914896965026855
1761839303.0019324,95,6.558375835418701
1761839333.183996,96,5.2335991859436035
1761839363.3236532,97,4.7647271156311035
1761839393.1993732,98,5.071920394897461
1761839422.9953816,99,-0.4987424314022064
1761839459.1579247,100,0.01267396379262209
1761839489.026179,101,1.4219622611999512
1761839528.7110002,102,1.812805414199829
1761839599.2521334,103,0.41301003098487854
1761839669.710158,104,7.700927257537842
1761839738.8984425,105,2.9166553020477295
1761839808.0861773,106,2.0951731204986572
1761839877.5759797,107,6.236741542816162
1761839947.4640052,108,1.5579606294631958
1761840016.276749,109,2.9422249794006348
1761840086.5855684,110,5.423748970031738
1761840154.6579022,111,-0.11878377944231033
1761840224.0970037,112,6.976236820220947
1761840292.7867305,113,5.819107532501221
1761840361.2833438,114,8.365365982055664
1761840432.097147,115,3.57997989654541
1761840502.3720355,116,4.323958873748779
1761840574.6389995,117,4.044652938842773
1761840643.6341946,118,4.9029221534729
1761840730.4711196,119,-9.078558921813965
1761840802.1384108,120,5.572379112243652
1761840863.3297634,121,1.9671722650527954
1761840933.165773,122,2.8399243354797363
1761841004.0084617,123,0.969241738319397
1761841074.7296686,124,6.172257423400879
1761841146.6173308,125,0.778558075428009
1761841218.8529751,126,-1.2028406858444214
1761841292.052911,127,-0.9719282388687134
1761841363.9494324,128,4.925655841827393
1761841433.5535262,129,6.410475730895996
1761841487.5616205,130,6.913135528564453
1761841517.5252717,131,3.5203840732574463
1761841547.8438704,132,4.533069133758545
1761841577.6820426,133,3.832597017288208
1761841608.0685556,134,4.445804595947266
1761841638.241274,135,3.8848116397857666
1761841667.9675002,136,5.699526309967041
1761841698.00371,137,1.5912421941757202
1761841728.6134856,138,5.319943428039551
1761841758.9740083,139,5.43485689163208
1761841789.2970173,140,-4.826225757598877
1761841820.1054456,141,1.463189721107483
1761841850.3691614,142,4.793663024902344
1761841880.6677384,143,-1.3066473007202148
1761841911.3272436,144,-0.7185904383659363
1761841941.60068,145,5.236367225646973
1761841972.0556085,146,3.7491137981414795
1761842002.3778346,147,-4.438018798828125
1761842032.775164,148,2.1857564449310303
1761842063.345403,149,5.304479598999023
1761842093.6523275,150,6.447226047515869
1761842124.204278,151,-1.118357539176941
1761842154.5292006,152,5.741345405578613
1761842185.0854156,153,-2.4859020709991455
1761842215.039367,154,3.2425270080566406
1761842244.7313344,155,6.350660800933838
1761842275.1430526,156,3.676691770553589
1761842305.0804424,157,5.1917290687561035
1761842335.0484953,158,4.3258185386657715
1761842365.1963193,159,6.122500896453857
1761842395.3566399,160,5.1863112449646
1761842425.5426612,161,6.222482204437256
1761842455.545298,162,-3.087613344192505
1761842485.8260849,163,4.153411388397217
1761842516.004551,164,1.7254620790481567
1761842546.2295668,165,4.674501895904541
1761842576.386061,166,4.9982590675354
1761842606.6129818,167,6.081316947937012
1761842636.8343227,168,2.013653516769409
1761842667.0945485,169,4.942371845245361
1761842697.7221277,170,4.053669452667236
1761842727.7724557,171,5.994716644287109
1761842757.7076352,172,3.3662445545196533
1761842787.736949,173,8.284168243408203
1761842818.344344,174,5.773629188537598
1761842848.0899577,175,-1.164175033569336
1761842877.967078,176,6.049905300140381
1761842908.1604376,177,2.7973532676696777
1761842938.38192,178,1.4188952445983887
1761842968.8641458,179,6.567425727844238
1761842999.3691032,180,6.447155475616455
1761843029.5423872,181,6.340543270111084
1761843059.4307423,182,5.002223014831543
1761843089.8681822,183,0.7001205682754517
1761843120.5944214,184,8.93267822265625
1761843151.3745863,185,3.9325077533721924
1761843181.8021038,186,-0.8945764303207397
1761843212.2580397,187,4.987487316131592
1761843242.6617427,188,6.372141361236572
1761843272.7183347,189,-1.1325149536132812
1761843302.899019,190,4.137179851531982
1761843333.0346482,191,6.996325492858887
1761843362.9458857,192,5.622495651245117
1761843393.0817866,193,6.7208404541015625
1761843423.4701192,194,6.842685222625732
1761843453.6178138,195,1.001073956489563
1761843483.6398752,196,4.76169490814209
1761843513.6890306,197,3.0069665908813477
1761843543.747628,198,4.866633892059326
1761843573.710731,199,2.834064483642578
1761843604.4078515,200,-6.291271209716797
1761843634.5781791,201,2.7888622283935547
1761843664.9097788,202,5.094476222991943
1761843695.417675,203,2.4018235206604004
1761843725.8102982,204,6.144937992095947
1761843755.7551022,205,0.1372394561767578
1761843785.9588542,206,2.1275904178619385
1761843816.37477,207,3.2466328144073486
1761843846.5183163,208,7.955806732177734
1761843877.5554724,209,5.7134108543396
1761843908.2891617,210,4.118546962738037
1761843938.8471508,211,6.308138370513916
1761843969.368459,212,2.123499870300293
1761844026.980726,213,2.316941022872925
1761844056.8910286,214,2.8677337169647217
1761844086.7666614,215,7.70909309387207
1761844117.1390984,216,4.516322135925293
1761844147.2443821,217,-2.9397006034851074
1761844177.703766,218,5.498500347137451
1761844207.8830388,219,-2.272090196609497
1761844237.8642857,220,-6.811033725738525
1761844267.937088,221,5.433680057525635
1761844298.277391,222,2.7338061332702637
1761844330.268015,223,-472.09820556640625
1761844360.9898863,224,4.52409553527832
1761844391.46629,225,0.22000235319137573
1761844421.9515574,226,1.7880373001098633
1761844452.0438726,227,4.693267345428467
1761844481.9201548,228,2.5718464851379395
1761844511.757615,229,-0.5505497455596924
1761844542.0974517,230,7.123223304748535
1761844572.6800196,231,1.4543298482894897
1761844602.4408083,232,-4.141750335693359
1761844632.367914,233,4.458286762237549
1761844662.8557284,234,5.673195838928223
1761844693.2483306,235,-1.4002326726913452
1761844723.5530565,236,1.417632818222046
1761844753.3594055,237,0.5112645626068115
1761844784.0282664,238,2.1313295364379883
1761844814.1974342,239,-18.011011123657227
1761844844.6614132,240,4.031449317932129
1761844875.5249746,241,-569.810302734375
1761844906.057756,242,0.7303664088249207
1761844936.3724852,243,4.632824897766113
1761844966.824251,244,3.626986265182495
1761844996.881698,245,4.081149101257324
1761845027.0224788,246,3.383399486541748
1761845057.0870905,247,4.27940559387207
1761845087.2085679,248,1.953506350517273
1761845117.450429,249,4.969531536102295
1761845147.3355258,250,5.253691673278809
1761845177.8172944,251,-7.217883110046387
1761845208.229307,252,5.398748397827148
1761845238.1294205,253,4.899813652038574
1761845268.3807487,254,1.7065473794937134
1761845298.5308177,255,6.916228771209717
1761845328.4659781,256,5.145752906799316
1761845358.6376274,257,-6.216193199157715
1761845389.11228,258,5.184420108795166
1761845419.3728764,259,3.9238054752349854
1761845449.4711888,260,5.689976215362549
1761845480.1730902,261,1.7838994264602661
1761845510.7870514,262,4.970090389251709
1761845541.2680929,263,-17.296140670776367
1761845594.4411118,264,5.563368797302246
1761845628.4913046,265,4.52141809463501
1761845658.850902,266,6.143701076507568
1761845689.3062377,267,5.461903095245361
1761845719.6428514,268,2.1672000885009766
1761845750.036277,269,-0.2591421902179718
1761845780.2811086,270,5.946534156799316
1761845810.2260609,271,2.2375776767730713
1761845840.180955,272,6.5172319412231445
1761845870.6690822,273,5.975386619567871
1761845901.146613,274,5.195557117462158
1761845931.5845773,275,0.3091030716896057
1761845962.1746154,276,4.371239185333252
1761845992.4129636,277,7.544680118560791
1761846022.546082,278,3.4752209186553955
1761846052.7041473,279,3.3650190830230713
1761846083.2322261,280,4.468149662017822
1761846115.551122,281,-5.502660274505615
1761846184.6923182,282,6.097228050231934
1761846254.6839433,283,0.8370503783226013
1761846324.3691216,284,-1.351622223854065
1761846392.9247897,285,1.3273998498916626
1761846461.8743713,286,4.238786697387695
1761846530.907112,287,6.832001209259033
1761846600.2314184,288,7.8081254959106445
1761846668.6715243,289,4.248423099517822
1761846738.4178915,290,5.138254642486572
1761846809.3440192,291,1.5701481103897095
1761846878.2267008,292,5.488656997680664
1761846946.6783674,293,6.987103462219238
1761847015.770187,294,2.85616135597229
1761847084.8062284,295,-5.772846698760986
1761847152.603852,296,-1.498839259147644
1761847222.7072332,297,2.9068009853363037
1761847292.5351863,298,7.327457904815674
1761847362.3012364,299,5.363104343414307
1761847431.8932853,300,3.9384913444519043
1761847501.1578,301,-0.3031209707260132
1761847571.2579575,302,5.789847373962402
1761847640.9207478,303,5.226478576660156
1761847728.4907296,304,6.181912899017334
1761847802.2483516,305,3.635202169418335
1761847872.7396345,306,4.703627586364746
1761847943.7468874,307,1.932838797569275
1761848014.9839182,308,5.497852802276611
1761848086.6662843,309,1.6878790855407715
1761848157.7189255,310,3.7050442695617676
1761848202.8349879,311,0.5688338875770569
1761848248.810987,312,1.40348482131958
1761848324.778961,313,4.469239711761475
1761848401.4111724,314,3.747286796569824
1761848436.2687712,315,-5.984813213348389
1761848470.387907,316,1.0284672975540161
1761848518.7086248,317,0.8356308937072754
1761848592.8837957,318,4.274020671844482
1761848665.2630687,319,6.276041030883789
1761848741.9994304,320,1.5059254169464111
1761848819.4337876,321,0.6513861417770386
1761848896.3895102,322,6.954950332641602
1761848972.0183473,323,-1.4394232034683228
1761849048.9574647,324,2.6500580310821533
1761849122.9138274,325,6.0102081298828125
1761849196.0153449,326,5.54245662689209
1761849273.921505,327,7.329784393310547
1761849350.3160088,328,5.071236610412598
1761849427.8572335,329,4.906894683837891
1761849504.643423,330,5.797738075256348
1761849581.450727,331,8.047258377075195
1761849659.2188814,332,-0.22329343855381012
1761849735.9910192,333,5.227757930755615
1761849813.2762492,334,3.062697649002075
1761849890.0774555,335,6.594135284423828
1761849969.170195,336,2.971675157546997
1761850045.0543675,337,2.743746042251587
1761850120.8442252,338,5.809737682342529
1761850198.4633136,339,2.1296961307525635
1761850276.1977558,340,7.492212772369385
1761850353.7031744,341,-1.541592001914978
1761850430.8682756,342,4.737044334411621
1761850507.088622,343,-1.415887475013733
1761850583.297594,344,0.6293644905090332
1761850659.9588199,345,-0.0394308939576149
1761850697.9117846,346,6.324736595153809
1761850728.6844804,347,2.6037535667419434
1761850759.5260513,348,6.654677391052246
1761850789.9989345,349,3.4725475311279297
1761850820.2775834,350,1.4701921939849854
1761850850.7088494,351,3.5980563163757324
1761850881.3348253,352,7.4608540534973145
1761850912.0347822,353,-2.709440231323242
1761850943.2176511,354,6.322235584259033
1761850973.808726,355,1.9025540351867676
1761851004.0414338,356,5.4826741218566895
1761851034.9138293,357,4.775766849517822
1761851065.2999208,358,3.362194538116455
1761851095.8047473,359,-2.78749418258667
1761851126.2845132,360,-1.0547007322311401
1761851156.4362493,361,5.6797261238098145
1761851186.9491584,362,4.159973621368408
1761851219.7547622,363,4.166017055511475
1761851250.6122692,364,8.014782905578613
1761851281.3634508,365,-1.4505085945129395
1761851312.0790856,366,2.5952298641204834
1761851342.8921273,367,3.954862594604492
1761851373.8366184,368,7.631155490875244
1761851404.3210902,369,3.8232975006103516
1761851435.1902807,370,7.817704677581787
1761851465.8039806,371,0.5089603662490845
1761851496.6625345,372,5.909097194671631
1761851527.4191995,373,3.1420443058013916
1761851558.662355,374,2.5442733764648438
1761851589.164438,375,6.142410755157471
1761851620.1522691,376,7.395029067993164
1761851650.5518212,377,8.551772117614746
1761851681.196407,378,4.520890712738037
1761851711.5990098,379,4.123049259185791
1761851742.1772456,380,3.0695714950561523
1761851772.9699872,381,5.985207557678223
1761851803.8435528,382,2.678574800491333
1761851834.6409082,383,3.1230201721191406
1761851865.239906,384,-2.740518808364868
1761851895.7808285,385,6.579441070556641
1761851926.3663468,386,1.7203927040100098
1761851956.875985,387,1.662584900856018
1761851987.2612252,388,2.1140644550323486
1761852017.840186,389,0.15499968826770782
1761852048.0899043,390,5.6540937423706055
1761852078.9332447,391,-4.9576568603515625
1761852109.7363691,392,-1.4736276865005493
1761852140.643428,393,1.3748860359191895
1761852171.109651,394,6.711680889129639
1761852202.5677652,395,-2.6203606128692627
1761852233.2278085,396,1.9720789194107056
1761852264.0362594,397,3.6346089839935303
1761852294.8120291,398,1.7351831197738647
1761852325.5589,399,-12.006936073303223
1761852356.2778687,400,4.42012882232666
1761852386.551988,401,5.585304260253906
1761852416.6007905,402,6.570893287658691
1761852447.3207893,403,4.427119255065918
1761852477.923258,404,3.1965131759643555
1761852508.551406,405,6.5832414627075195
1761852539.6033745,406,3.630502462387085
1761852570.327875,407,5.104447364807129
1761852601.018889,408,5.544393062591553
1761852632.0346284,409,6.5854291915893555
1761852662.909087,410,6.016885757446289
1761852693.557862,411,3.000688314437866
1761852724.401072,412,1.222334384918213
1761852755.2365878,413,2.0039989948272705
1761852785.8557196,414,0.4047781229019165
1761852816.9816487,415,7.909016132354736
1761852847.5907204,416,4.528326034545898
1761852878.144706,417,3.5038211345672607
1761852908.7993321,418,1.2641017436981201
1761852939.5080004,419,5.798186302185059
1761852970.0851204,420,4.890154838562012
1761853001.0126295,421,-4.027419090270996
1761853031.8442304,422,3.933365821838379
1761853062.3971555,423,5.662525177001953
1761853092.887493,424,3.7924017906188965
1761853123.7358434,425,6.8610687255859375
1761853154.2685702,426,6.468101978302002
1761853185.4383569,427,3.1880834102630615
1761853216.1421623,428,7.949727535247803
1761853246.9454813,429,2.158688545227051
1761853277.7665384,430,3.05851674079895
1761853308.213424,431,-3.7942299842834473
1761853339.010774,432,4.358983516693115
1761853369.8925228,433,5.4566330909729
1761853400.6921449,434,1.9727437496185303
1761853431.576255,435,2.793158531188965
1761853462.2111013,436,4.914365291595459
1761853493.0650134,437,-3.9079878330230713
1761853524.034508,438,7.244091033935547
1761853555.0350304,439,6.876495838165283
1761853585.943114,440,1.5847848653793335
1761853616.1255028,441,5.908812999725342
1761853646.916313,442,5.196293830871582
1761853677.3404522,443,3.520840644836426
1761853708.34216,444,4.922215461730957
1761853738.9929442,445,4.7698869705200195
1761853769.8643405,446,1.4135003089904785
1761853801.0777225,447,4.024394512176514
1761853832.0000043,448,2.3070647716522217
1761853862.4513435,449,5.272274017333984
1761853893.5792665,450,5.518468856811523
1761853924.3412704,451,5.3908371925354
1761853955.450372,452,1.0822056531906128
1761853986.2252195,453,6.731491565704346
1761854017.153595,454,7.83335018157959
1761854048.368189,455,1.7890883684158325
1761854079.0719814,456,6.429172039031982
1761854109.6876268,457,-2.342440128326416
1761854140.3946016,458,5.0072832107543945
1761854171.0204337,459,4.198235988616943
1761854201.488591,460,3.716425895690918
1761854232.1706471,461,2.405428171157837
1761854262.7664504,462,5.0324177742004395
1761854293.694521,463,4.106906890869141
1761854324.2697792,464,6.984776973724365
1761854355.0806785,465,2.175281047821045
1761854385.2545295,466,6.4040093421936035
1761854415.7615976,467,7.914328575134277
1761854446.4349875,468,5.563044548034668
1761854477.2044768,469,7.547366619110107
1761854508.1646645,470,4.666304111480713
1761854538.691799,471,7.460666656494141
1761854569.3269212,472,2.5907716751098633
1761854600.271193,473,3.107603073120117
1761854631.3002315,474,-2.3668110370635986
1761854661.6110773,475,5.739260673522949
1761854692.2352278,476,6.940399646759033
1761854722.923859,477,5.3077850341796875
1761854753.801877,478,7.9489264488220215
1761854785.0073454,479,-3.5317909717559814
1761854815.8363688,480,-12.001249313354492
1761854846.69675,481,4.775684356689453
1761854877.6686766,482,3.082301378250122
1761854908.7406576,483,5.9015045166015625
1761854939.6483493,484,8.409071922302246
1761854970.2373157,485,5.083972454071045
1761855000.5808878,486,7.540918827056885
1761855031.1273487,487,3.342057228088379
1761855062.0110261,488,2.9271414279937744
1761855092.8520958,489,-8.698575973510742
1761855123.2132828,490,4.3325958251953125
1761855153.8485956,491,6.033811092376709
1761855184.779935,492,5.787313461303711
1761855215.8792531,493,4.453017234802246
1761855246.4186337,494,-0.7289666533470154
1761855277.7245443,495,-2.2189362049102783
1761855308.6192744,496,3.8996477127075195
1761855339.4457781,497,6.943142414093018
1761855370.5474923,498,-3.7195308208465576
1761855401.2367356,499,3.370150089263916
1761855431.611699,500,6.245648384094238
1761855462.4647636,501,1.848819375038147
1761855493.45176,502,-49.520294189453125
1761855524.3377512,503,4.307168960571289
1761855554.9286196,504,3.0493576526641846
1761855585.5538185,505,1.455130696296692
1761855616.015883,506,4.493270397186279
1761855646.6052253,507,4.727567672729492
1761855677.7100918,508,5.2875142097473145
1761855708.465372,509,6.910071849822998
1761855739.4791815,510,5.555583953857422
1761855770.3438997,511,6.276282787322998
1761855801.2634437,512,7.902993679046631
1761855832.766089,513,3.7338805198669434
1761855863.521887,514,2.6437408924102783
1761855894.4773726,515,6.529496192932129
1761855925.1163816,516,8.442193031311035
1761855956.2960193,517,5.607139587402344
1761855987.3048673,518,6.440166473388672
1761856018.3710647,519,3.029676675796509
1761856049.0928755,520,7.495562553405762
1761856079.6240172,521,-6.940557956695557
1761856110.2101138,522,3.2613940238952637
1761856141.2019634,523,3.8771677017211914
1761856172.1825526,524,7.729648113250732
1761856203.2611816,525,3.1581411361694336
1761856233.6952844,526,6.520485877990723
1761856264.5553133,527,4.303740501403809
1761856295.3313036,528,6.966396331787109
1761856326.372209,529,0.97975754737854
1761856357.5591464,530,3.4949750900268555
1761856388.1315436,531,3.420581817626953
1761856418.7297683,532,6.070756435394287
1761856449.7003431,533,0.4786418080329895
1761856480.391759,534,4.829909324645996
1761856511.4154053,535,6.285702228546143
1761856542.3540976,536,1.72776460647583
1761856573.100724,537,7.511357307434082
1761856603.7490559,538,6.392269611358643
1761856634.6894622,539,4.860976696014404
1761856665.3923805,540,-3.197901725769043
1761856696.3568716,541,4.855581283569336
1761856727.043534,542,3.5991249084472656
1761856757.8521037,543,-0.1497633159160614
1761856789.523887,544,0.7377519607543945
1761856819.7443068,545,5.70915412902832
1761856850.434886,546,6.759886264801025
1761856881.4368837,547,3.232585906982422
1761856912.3234437,548,-0.9370967745780945
1761856943.3933954,549,3.528949737548828
1761856974.3966746,550,-2.352090835571289
1761857005.1641037,551,4.093327522277832
1761857035.567824,552,2.9510669708251953
1761857065.8937547,553,0.5674274563789368
1761857097.0455363,554,5.138136386871338
1761857128.0905757,555,7.485639572143555
1761857158.920882,556,4.820800304412842
1761857189.8681526,557,7.104387283325195
1761857220.617478,558,5.998180389404297
1761857251.3506968,559,4.657093048095703
1761857281.6478283,560,3.85554838180542
1761857312.346854,561,7.295069694519043
1761857343.237548,562,-2.174224615097046
1761857374.559109,563,6.191833019256592
1761857405.1991117,564,0.9347341656684875
1761857436.3082743,565,4.924569606781006
1761857467.1673117,566,5.30410623550415
1761857497.6747863,567,4.887171268463135
1761857529.0365028,568,7.510729789733887
1761857560.1694436,569,2.2696335315704346
1761857591.257341,570,4.140417098999023
1761857622.2853632,571,5.906234264373779
1761857653.142076,572,-9.38831615447998
1761857684.2947383,573,6.30832576751709
1761857715.0772583,574,0.6874802708625793
1761857745.9000673,575,9.534214973449707
1761857776.6734104,576,4.646085262298584
1761857807.520129,577,1.6362248659133911
1761857838.4362814,578,-3.000169277191162
1761857869.5305285,579,7.071087837219238
1761857900.8970704,580,-2.136653423309326
1761857931.8557842,581,4.810571193695068
1761857962.5768895,582,6.9400715827941895
1761857993.663903,583,5.999915599822998
1761858024.1497345,584,4.999295711517334
1761858055.0186346,585,2.205087423324585
1761858086.0756042,586,-0.08931207656860352
1761858116.9257593,587,7.056943893432617
1761858147.9747632,588,3.6866631507873535
1761858178.5406513,589,4.084038257598877
1761858209.5150735,590,6.773747444152832
1761858240.8801847,591,3.391988515853882
1761858271.9115994,592,5.7622175216674805
1761858302.9341784,593,7.363938808441162
1761858333.9095783,594,3.58693790435791
1761858364.626385,595,6.706946849822998
1761858395.720309,596,5.3833417892456055
1761858428.253005,597,5.124776840209961
1761858459.5445483,598,8.687524795532227
1761858490.1672974,599,4.505757808685303
1761858520.9494083,600,5.242766857147217
1761858551.3229883,601,2.5256404876708984
1761858582.3184414,602,7.098620891571045
1761858612.987196,603,5.524045467376709
1761858643.486234,604,-2.797325372695923
1761858674.4580665,605,4.668643474578857
1761858705.3616621,606,5.744086265563965
1761858735.8658102,607,6.201760768890381
1761858766.4851077,608,6.7690019607543945
1761858797.0587695,609,4.87937068939209
1761858827.6687093,610,7.539458751678467
1761858857.7620978,611,6.730055809020996
1761858888.5212631,612,-0.910040020942688
1761858919.135617,613,1.9918283224105835
1761858949.612657,614,6.971319198608398
1761858980.6106277,615,3.4406116008758545
1761859011.5155194,616,8.857510566711426
1761859041.6649082,617,3.3498783111572266
1761859072.0031476,618,6.530285835266113
1761859103.0397596,619,2.6268460750579834
1761859133.65924,620,3.457045316696167
1761859164.2564769,621,1.5138839483261108
1761859194.8838027,622,8.225667953491211
1761859225.787852,623,-1.6509414911270142
1761859256.2615407,624,5.349724769592285
1761859286.9251144,625,6.053022384643555
1761859317.50133,626,6.177409648895264
1761859348.26201,627,4.485677719116211
1761859378.9039462,628,7.520061016082764
1761859409.4870973,629,0.7532888650894165
1761859440.7665098,630,5.242555618286133
1761859471.5357149,631,-1.6369651556015015
1761859502.3433561,632,3.8257646560668945
1761859533.056169,633,4.226372241973877
1761859564.0594969,634,-0.5859400629997253
1761859594.5412734,635,4.691323280334473
1761859625.0697973,636,3.5196070671081543
1761859655.371378,637,5.013272285461426
1761859685.7568293,638,5.692203998565674
1761859716.3701084,639,4.2497358322143555
1761859747.2521398,640,6.284553527832031
1761859777.995633,641,-2.9880893230438232
1761859808.5768983,642,8.120882987976074
1761859839.3267539,643,8.249792098999023
1761859871.6616192,644,-524.54638671875
1761859902.3687463,645,3.950380325317383
1761859932.936242,646,3.009453773498535
1761859963.0352829,647,8.472904205322266
1761859993.558902,648,7.993035793304443
1761860024.291292,649,2.8995275497436523
1761860055.2834296,650,4.3232622146606445
1761860086.0720723,651,1.2907402515411377
1761860116.7413423,652,2.2013325691223145
1761860147.875092,653,5.5701985359191895
1761860178.5525358,654,5.760068416595459
1761860209.4869773,655,3.2422800064086914
1761860240.4314947,656,0.7942520976066589
1761860271.112302,657,6.661655902862549
1761860302.1970396,658,6.667082786560059
1761860332.991541,659,4.998204708099365
1761860364.0143044,660,7.338120460510254
1761860394.6790829,661,1.9501771926879883
1761860425.2228353,662,6.7996063232421875
1761860456.1180327,663,6.633767604827881
1761860487.0959642,664,6.421440124511719
1761860517.3897579,665,6.3342509269714355
1761860548.1084063,666,8.449161529541016
1761860578.8379366,667,3.0621707439422607
1761860609.7674122,668,4.421417713165283
1761860640.7004738,669,2.5334131717681885
1761860671.3647277,670,5.639873504638672
1761860701.7821138,671,3.5637857913970947
1761860732.9471824,672,5.996823787689209
1761860763.8270864,673,2.4515371322631836
1761860794.520787,674,4.844208240509033
1761860825.4337971,675,6.057246685028076
1761860855.6916885,676,6.541849613189697
1761860885.9940243,677,6.2384772300720215
1761860916.178619,678,0.6592966914176941
1761860947.0887291,679,2.54400372505188
1761860978.079324,680,4.085904121398926
1761861008.8741663,681,3.850083351135254
1761861039.5214148,682,6.083824634552002
1761861070.158065,683,3.9201338291168213
1761861101.1088068,684,7.045999526977539
1761861131.546952,685,6.016266822814941
1761861162.8656359,686,7.702827453613281
1761861193.1645622,687,7.8861823081970215
1761861224.330365,688,4.282192707061768
1761861254.9648175,689,8.060192108154297
1761861285.853338,690,6.147706031799316
1761861316.7147424,691,2.687305212020874
1761861347.37165,692,4.191551685333252
1761861377.8251562,693,8.254294395446777
1761861408.2976303,694,2.2064619064331055
1761861439.0115263,695,4.96205472946167
1761861469.817631,696,-0.2748255431652069
1761861500.3701587,697,4.268496513366699
1761861531.3356724,698,5.238715648651123
1761861561.9011788,699,7.0092339515686035
1761861592.8322513,700,2.1144661903381348
1761861623.8082721,701,7.150970935821533
1761861654.1049898,702,4.652099609375
1761861685.0396707,703,4.83090353012085
1761861715.8933697,704,1.5084080696105957
1761861746.7004964,705,1.767856240272522
1761861776.7289085,706,7.162543296813965
1761861807.8199809,707,2.7293543815612793
1761861838.172804,708,6.987628936767578
1761861868.8520844,709,6.763325214385986
1761861899.0625365,710,3.5763516426086426
1761861929.9265022,711,-0.041031964123249054
1761861960.4268272,712,8.064681053161621
1761861991.1157477,713,6.418269634246826
1761862021.9143786,714,2.158047914505005
1761862053.0960763,715,6.022204875946045
1761862083.4153733,716,5.441447734832764
1761862113.9672942,717,3.104583501815796
1761862144.861433,718,-3.0135979652404785
1761862176.2600951,719,0.9879826307296753
1761862206.705053,720,6.105160236358643
1761862237.6263282,721,-2.915558099746704
1761862268.4574142,722,-0.3940177261829376
1761862299.0101166,723,7.211480140686035
1761862329.7781725,724,5.363293170928955
1761862360.3761933,725,6.048159599304199
